month,policy_date,commodity,source_region,baseline_imports,postsim_imports,baseline_share,postsim_share,share_change
2025-07,2025-07-01,ppp,row,2924.1064453125,2447.384765625,0.11221844655750539,0.10270792070047655,-0.009510525857028843
2025-07,2025-07-01,ppp,uk,920.95208740234375,837.107421875,0.03534338251189694,0.03513038240301433,-2.1300010888260917e-4
2025-07,2025-07-01,rmk,canada,0.06300030648708344,0.07746493816375732,0.00958714883288922,0.011477993570133169,0.001890844737243949
2025-07,2025-07-01,rmk,china,0.146894633769989,0.18174321949481964,0.022353870881475387,0.026928924933329608,0.004575054051854221
2025-07,2025-07-01,rmk,eu,1.149835467338562,1.1816397905349731,0.17497762111632956,0.1750837764732049,1.0615535687533151e-4
2025-07,2025-07-01,rmk,ftrow,0.20861925184726715,0.2161184549331665,0.031746890267522906,0.03202230963982844,2.754193723055326e-4
2025-07,2025-07-01,rmk,japan,0.009682934731245041,0.010082981549203396,0.0014735124570644921,0.0014939971570735004,2.0484700009008308e-5
2025-07,2025-07-01,rmk,mexico,0.03672807663679123,0.035998277366161346,0.005589140064499072,0.00533387111561633,-2.552689488827418e-4
2025-07,2025-07-01,rmk,row,4.916594982147217,5.005859851837158,0.7481888656294984,0.7417191384173409,-0.006469727212157439
2025-07,2025-07-01,rmk,uk,0.03997306898236275,0.0400889627635479,0.0060829507507210315,0.0059399886934730925,-1.4296205724793898e-4
2025-07,2025-07-01,ros,canada,253.3494110107422,282.13262939453125,0.10619244410011248,0.11619692500813739,0.010004480908024901
2025-07,2025-07-01,ros,china,178.72500610351563,199.19664001464844,0.07491331889907221,0.08203956093744788,0.007126242038375669
2025-07,2025-07-01,ros,eu,566.77880859375,567.05279541015625,0.2375676608388411,0.23354190291754245,-0.004025757921298639
2025-07,2025-07-01,ros,ftrow,210.9200439453125,211.39271545410156,0.08840800097737812,0.08706254061290399,-0.001345460364474138
2025-07,2025-07-01,ros,japan,104.40724182128906,105.60858917236328,0.04376272337291543,0.04349512264005487,-2.676007328605637e-4
2025-07,2025-07-01,ros,mexico,88.27638244628906,86.669952392578125,0.03700140754576385,0.03569520469940527,-0.0013062028463585798
2025-07,2025-07-01,ros,row,825.418212890625,823.14990234375,0.34597742730842934,0.33901604248454337,-0.006961384823885974
2025-07,2025-07-01,ros,uk,157.88230895996094,152.85267639160156,0.06617701695748744,0.06295270069996481,-0.003224316257522633
2025-07,2025-07-01,rpp,canada,9123.443359375,13451.7744140625,0.13558379825772468,0.2483764977784088,0.11279269952068413
2025-07,2025-07-01,rpp,china,18861.9453125,7403.400390625,0.2803080029395204,0.13669800013538924,-0.14361000280413116
2025-07,2025-07-01,rpp,eu,8005.7451171875,6697.12890625,0.11897364713248715,0.12365724934890303,0.00468360221641588
2025-07,2025-07-01,rpp,ftrow,5643.6201171875,4628.994140625,0.08387002815397598,0.08547075779707398,0.0016007296430980006
2025-07,2025-07-01,rpp,japan,3316.389404296875,2423.916015625,0.04928497434844012,0.044755714178536556,-0.004529260169903564
2025-07,2025-07-01,rpp,mexico,6606.5771484375,7717.48974609375,0.09818056494507649,0.1424974145248583,0.044316849579781825
2025-07,2025-07-01,rpp,row,14761.775390625,10767.9677734375,0.21937523998893488,0.19882210639521586,-0.02055313359371902
2025-07,2025-07-01,rpp,uk,970.57476806640625,1068.134033203125,0.01442374423384028,0.019722259841614243,0.005298515607773963
2025-07,2025-07-01,rsa,canada,199.3629608154297,224.17640686035156,0.028247551528134733,0.03145101931182016,0.0032034677836854236
2025-07,2025-07-01,rsa,china,30.72237777709961,34.74559020996094,0.004353024984058507,0.004874662075277215,5.216370912187081e-4
2025-07,2025-07-01,rsa,eu,2348.77294921875,2367.91748046875,0.33279544324369154,0.3322089931319652,-5.86450111726311e-4
2025-07,2025-07-01,rsa,ftrow,455.3659973144531,459.59075927734375,0.06452038242554506,0.06447867573580199,-4.170668974307068e-5
2025-07,2025-07-01,rsa,japan,271.37030029296875,276.5080871582031,0.038450204137105475,0.03879293682543707,3.427326883315984e-4
2025-07,2025-07-01,rsa,mexico,121.45051574707031,120.17250061035156,0.01720821002884298,0.016859702991851043,-3.4850703699193866e-4
2025-07,2025-07-01,rsa,row,3508.355712890625,3525.1376953125,0.4970956409031911,0.4945621855789823,-0.0025334553242087887
2025-07,2025-07-01,rsa,uk,122.30684661865234,119.5461196899414,0.017329542749430635,0.016771824348864997,-5.577184005656384e-4
2025-07,2025-07-01,sgr,canada,199.6132049560547,274.1850891113281,0.09408821289003332,0.14198398230245238,0.04789576941241906
2025-07,2025-07-01,sgr,china,6.038736343383789,1.986423134803772,0.0028463743708145965,0.0010286491804907857,-0.0018177251903238108
2025-07,2025-07-01,sgr,eu,18.429460525512695,13.372210502624512,0.00868677503452062,0.006924664304332015,-0.0017621107301886048
2025-07,2025-07-01,sgr,ftrow,682.70654296875,495.6669921875,0.3217955373764167,0.2566761514083814,-0.06511938596803529
2025-07,2025-07-01,sgr,japan,0.21120518445968628,0.15525250136852264,9.955212313382056e-5,8.039594158152581e-5,-1.9156181552294754e-5
2025-07,2025-07-01,sgr,mexico,608.06671142578125,709.14154052734375,0.28661385507319864,0.3672217926456463,0.08060793757244766
2025-07,2025-07-01,sgr,row,606.4410400390625,436.55853271484375,0.2858475905590023,0.22606743198132592,-0.05978015857767635
2025-07,2025-07-01,sgr,uk,0.046891797333955765,0.03269781917333603,2.210257288000977e-5,1.693223578963733e-5,-5.17033709037244e-6
2025-07,2025-07-01,tex,canada,1435.7318115234375,2888.0166015625,0.04045537163836561,0.10184447500658471,0.0613891033682191
2025-07,2025-07-01,tex,china,16251.5556640625,5940.22265625,0.45792864573614783,0.20947900975385333,-0.2484496359822945
2025-07,2025-07-01,tex,eu,2888.140869140625,3050.299072265625,0.0813806668259707,0.10756728595669812,0.026186619130727423
2025-07,2025-07-01,tex,ftrow,1764.058349609375,1874.8153076171875,0.0497068014739354,0.06611443321872779,0.016407631744792386
2025-07,2025-07-01,tex,japan,625.7984619140625,682.6300048828125,0.017633452950093456,0.024072609012503233,0.006439156062409777
2025-07,2025-07-01,tex,mexico,2038.3760986328125,2901.40673828125,0.05743639720669799,0.10231667154577692,0.04488027433907893
2025-07,2025-07-01,tex,row,10195.427734375,10727.798828125,0.28728193851787986,0.37831051214717226,0.0910285736292924
2025-07,2025-07-01,tex,uk,290.1860656738281,291.93670654296875,0.008176725650909104,0.010295003358683635,0.0021182777077745317
2025-07,2025-07-01,trd,canada,1555.631591796875,1706.6011962890625,0.06349110257115648,0.06734464214174012,0.003853539570583639
2025-07,2025-07-01,trd,china,10402.91796875,11400.5263671875,0.4245817166970187,0.44987919268730636,0.025297475990287643
2025-07,2025-07-01,trd,eu,4112.23876953125,4029.517578125,0.1678357362309768,0.1590098611748047,-0.008825875056172106
2025-07,2025-07-01,trd,ftrow,1823.295166015625,1788.5806884765625,0.07441544708492104,0.07057965661163133,-0.0038357904732897047
2025-07,2025-07-01,trd,japan,337.5484313964844,334.0614318847656,0.013776605073809492,0.013182486706651923,-5.941183671575694e-4
2025-07,2025-07-01,trd,mexico,330.57550048828125,317.9315185546875,0.013492013867351068,0.01254597992149706,-9.460339458540086e-4
2025-07,2025-07-01,trd,row,4486.02880859375,4380.25244140625,0.1830914959078429,0.17285030257708953,-0.010241193330753379
2025-07,2025-07-01,trd,uk,1453.3321533203125,1383.8349609375,0.059315882566923474,0.05460787817927896,-0.0047080043876445155
2025-07,2025-07-01,v_f,canada,2187.65771484375,2416.12744140625,0.07868963812047478,0.0891312383502705,0.01044160022979572
2025-07,2025-07-01,v_f,china,423.01629638671875,194.95619201660156,0.015215816924135168,0.007191957891252261,-0.008023859032882906
2025-07,2025-07-01,v_f,eu,567.767333984375,462.0863342285156,0.020422484625776213,0.01704642167821787,-0.0033760629475583434
2025-07,2025-07-01,v_f,ftrow,7708.2763671875,6856.0673828125,0.27726525669483676,0.25292116863144676,-0.02434408806339
2025-07,2025-07-01,v_f,japan,13.720483779907227,10.624924659729004,4.935232308751995e-4,3.919547769172251e-4,-1.0156845395797447e-4
2025-07,2025-07-01,v_f,mexico,13367.9013671875,13714.8525390625,0.4808409075499801,0.5059425962591237,0.025101688709143644
2025-07,2025-07-01,v_f,row,3522.1923828125,3444.739990234375,0.1266926000871229,0.12707688173335205,3.8428164622913985e-4
2025-07,2025-07-01,v_f,uk,10.558096885681152,8.0720977783203125,3.797727667988962e-4,2.977806794195436e-4,-8.199208737935258e-5
2025-07,2025-07-01,vol,canada,3129.04345703125,2841.8232421875,0.3804566338439261,0.3973650622938745,0.016908428449948443
2025-07,2025-07-01,vol,china,112.86390686035156,32.670589447021484,0.013722986809299181,0.004568247109134152,-0.009154739700165029
2025-07,2025-07-01,vol,eu,1501.558349609375,1060.218505859375,0.18257267534233498,0.14824771167035614,-0.03432496367197885
2025-07,2025-07-01,vol,ftrow,232.3859405517578,172.57090759277344,0.028255527259074917,0.024130159971852493,-0.004125367287222424
2025-07,2025-07-01,vol,japan,52.2349739074707,35.91850280761719,0.00635118770789355,0.005022394740731666,-0.001328792967161884
2025-07,2025-07-01,vol,mexico,154.02200317382813,164.26414489746094,0.01872735028135722,0.022968646044145127,0.004241295762787908
2025-07,2025-07-01,vol,row,3027.745849609375,2833.8232421875,0.3681399794844065,0.3962464422294176,0.02810646274501105
2025-07,2025-07-01,vol,uk,14.587357521057129,10.379473686218262,0.0017736592717075346,0.0014513359404883161,-3.223233312192185e-4
2025-07,2025-07-01,wap,canada,931.9835205078125,1416.3565673828125,0.009185120441866824,0.01554288861452919,0.006357768172662365
2025-07,2025-07-01,wap,china,37960.2421875,15268.8662109375,0.37411540957788736,0.16755829164211197,-0.2065571179357754
2025-07,2025-07-01,wap,eu,3023.160400390625,3468.37890625,0.029794617374285917,0.038061479894459314,0.008266862520173397
2025-07,2025-07-01,wap,ftrow,11763.5498046875,13446.5234375,0.11593512052775391,0.1475601701257412,0.0316250495979873
2025-07,2025-07-01,wap,japan,86.52881622314453,101.1233901977539,8.527807425915534e-4,0.001109713208074143,2.569324654825896e-4
2025-07,2025-07-01,wap,mexico,4432.1728515625,8270.412109375,0.04368107435911753,0.0907582858529759,0.04707721149385838
2025-07,2025-07-01,wap,row,42811.79296875,48662.98828125,0.4219296437086944,0.5340204747334492,0.11209083102475476
2025-07,2025-07-01,wap,uk,457.2324523925781,491.0486755371094,0.004506233267802469,0.005388695928659125,8.824626608566564e-4
2025-07,2025-07-01,whs,canada,453.4781188964844,505.66290283203125,0.10369505527297915,0.11377349304921883,0.01007843777623968
2025-07,2025-07-01,whs,china,414.6811218261719,459.1361083984375,0.09482349876784596,0.10330502503733605,0.008481526269490086
2025-07,2025-07-01,whs,eu,777.07928466796875,776.154541015625,0.17769165923863678,0.17463375854307797,-0.0030579006955588073
2025-07,2025-07-01,whs,ftrow,479.4018859863281,479.22344970703125,0.10962294098399582,0.1078246506099277,-0.0017982903740681178
2025-07,2025-07-01,whs,japan,113.95184326171875,114.96755981445313,0.026056919161250823,0.025867550880591835,-1.893682806589879e-4
2025-07,2025-07-01,whs,mexico,192.95736694335938,189.0935821533203,0.04412280107188053,0.04254580914336729,-0.0015769919285132453
2025-07,2025-07-01,whs,row,1437.63623046875,1431.75634765625,0.32873861421067596,0.32214330922027973,-0.0065953049903962335
2025-07,2025-07-01,whs,uk,504.0035705566406,488.4757385253906,0.11524851129273497,0.10990640351620061,-0.005342107776534363
2025-07,2025-07-01,wht,canada,705.47564697265625,673.09759521484375,0.9655760467962834,0.9836752825073883,0.018099235711104944
2025-07,2025-07-01,wht,china,0.12415196746587753,0.17088869214057922,1.6992530707772146e-4,2.497393895235169e-4,7.981408244579546e-5
2025-07,2025-07-01,wht,eu,7.791792869567871,3.7187581062316895,0.010664533338235024,0.005434650868952365,-0.005229882469282659
2025-07,2025-07-01,wht,ftrow,0.20968155562877655,0.10043592005968094,2.8698862737352066e-4,1.4677861389039975e-4,-1.402100134831209e-4
2025-07,2025-07-01,wht,japan,0.0023440513759851456,0.002656377386301756,3.208274971395082e-6,3.8820711803057015e-6,6.737962089106197e-7
2025-07,2025-07-01,wht,mexico,2.7108259201049805,0.4073069989681244,0.0037102748857740764,5.952447759812924e-4,-0.0031150301097927838
2025-07,2025-07-01,wht,row,13.723160743713379,6.497689247131348,0.018782725324859157,0.009495824010152688,-0.00928690131470647
2025-07,2025-07-01,wht,uk,0.5891024470329285,0.2727477252483368,8.062974454256664e-4,3.985977629310487e-4,-4.076996824946177e-4
2025-07,2025-07-01,wol,canada,0.9128237366676331,0.0840776115655899,0.08766217598418362,0.011363270985158398,-0.07629890499902522
2025-07,2025-07-01,wol,china,0.26681333780288696,0.05262099951505661,0.0256231699876582,0.007111841854986709,-0.018511328132671492
2025-07,2025-07-01,wol,eu,4.049830913543701,3.155320167541504,0.3889217337240648,0.42644834268084314,0.03752660895677834
2025-07,2025-07-01,wol,ftrow,2.2653841972351074,1.8138848543167114,0.21755405802086442,0.24515045981528574,0.027596401794421327
2025-07,2025-07-01,wol,japan,0.008322038687765598,0.022887252271175385,7.991992218095877e-4,0.003093261628396296,0.0022940624065867082
2025-07,2025-07-01,wol,mexico,0.08473651111125946,0.011543087661266327,0.008137591794488605,0.0015600732544368543,-0.006577518540051751
2025-07,2025-07-01,wol,row,1.9355639219284058,1.5148942470550537,0.18588007556874578,0.20474123280387324,0.018861157235127463
2025-07,2025-07-01,wol,uk,0.8894968032836914,0.7438395023345947,0.085421995698185,0.1005315169770196,0.015109521278834609
2025-07,2025-07-01,wtp,canada,221.27337646484375,235.91329956054688,0.06419679291413614,0.06831044939529743,0.004113656481161285
2025-07,2025-07-01,wtp,china,400.906982421875,430.26898193359375,0.1163128747775829,0.12458758184252987,0.00827470706494697
2025-07,2025-07-01,wtp,eu,153.76287841796875,152.01239013671875,0.04461035403980545,0.04401631744897657,-5.94036590828878e-4
2025-07,2025-07-01,wtp,ftrow,681.4163818359375,675.25579833984375,0.1976954799167709,0.1955253354825662,-0.002170144434204685
2025-07,2025-07-01,wtp,japan,36.165348052978516,36.03670883178711,0.010492447834064635,0.010434696897599335,-5.775093646529991e-5
2025-07,2025-07-01,wtp,mexico,20.56964111328125,19.935270309448242,0.005967753608519736,0.005772405693921628,-1.9534791459810755e-4
2025-07,2025-07-01,wtp,row,1874.5233154296875,1847.93994140625,0.5438448448518121,0.5350847454896575,-0.008760099362154605
2025-07,2025-07-01,wtp,uk,58.18006134033203,56.18390655517578,0.01687945205730818,0.01626846774945153,-6.109843078566483e-4
2025-07,2025-07-01,wtr,canada,1.382978916168213,1.7107365131378174,0.020625144845805146,0.02488420570223629,0.004259060856431143
2025-07,2025-07-01,wtr,china,1.5055105686187744,1.8350614309310913,0.022452528510475054,0.026692623775108868,0.004240095264633814
2025-07,2025-07-01,wtr,eu,15.051368713378906,15.423462867736816,0.2244695535208731,0.22434817968408388,-1.213738367892292e-4
2025-07,2025-07-01,wtr,ftrow,7.191039085388184,7.380218029022217,0.10724402302452571,0.10735192833681381,1.0790531228810352e-4
2025-07,2025-07-01,wtr,japan,0.7778013944625854,0.8103730082511902,0.011599791026827783,0.011787606377720486,1.8781535089270295e-4
2025-07,2025-07-01,wtr,mexico,2.7413179874420166,2.722034454345703,0.04088282178303695,0.03959444646813135,-0.001288375314905596
2025-07,2025-07-01,wtr,row,31.883928298950195,32.51224899291992,0.4755030114567037,0.47291998830270326,-0.002583023154000441
2025-07,2025-07-01,wtr,uk,6.519107341766357,6.353749752044678,0.09722312583175251,0.09242102135320202,-0.004802104478550492
2025-08,2025-08-12,afs,canada,6501.71826171875,7104.70068359375,0.06671667391277204,0.07136865557432964,0.0046519816615576
2025-08,2025-08-12,afs,china,3497.26806640625,3920.375244140625,0.035886835414842486,0.03938123827894667,0.0034944028641041847
2025-08,2025-08-12,afs,eu,20712.0546875,21119.03125,0.21253449365616553,0.21214642734004008,-3.880663161254516e-4
2025-08,2025-08-12,afs,ftrow,12897.6796875,13170.275390625,0.1323481355703727,0.13229900738015835,-4.912819021435366e-5
2025-08,2025-08-12,afs,japan,2247.5517578125,2317.49169921875,0.023063007606917534,0.0232798360189678,2.1682841205026768e-4
2025-08,2025-08-12,afs,mexico,14025.3037109375,13506.443359375,0.14391912668988024,0.13567590628770035,-0.008243220402179896
2025-08,2025-08-12,afs,row,33357.76953125,34274.62109375,0.3422971194210876,0.3442979143975953,0.0020007949765076805
2025-08,2025-08-12,afs,uk,4213.328125,4136.375,0.043234607727961866,0.04155101472226186,-0.001683593005700007
2025-08,2025-08-12,atp,canada,4360.8369140625,4648.2568359375,0.092365649697531,0.09657183566854993,0.004206185971018933
2025-08,2025-08-12,atp,china,5080.6845703125,5558.8125,0.1076125387151796,0.11548947190522656,0.007876933190046953
2025-08,2025-08-12,atp,eu,11750.26953125,11858.0537109375,0.24887912590244926,0.24636203521885006,-0.0025170906835992046
2025-08,2025-08-12,atp,ftrow,6107.8154296875,6156.93115234375,0.12936790609537682,0.1279159402014401,-0.0014519658939367297
2025-08,2025-08-12,atp,japan,1450.02197265625,1473.0294189453125,0.03071250409484369,0.030603548814581688,-1.0895528026200196e-4
2025-08,2025-08-12,atp,mexico,2851.3212890625,2743.927001953125,0.06039302742814858,0.05700762175411708,-0.0033854056740314983
2025-08,2025-08-12,atp,row,10574.876953125,10710.9755859375,0.22398346911279118,0.22253042605946802,-0.0014530430533231664
2025-08,2025-08-12,atp,uk,5036.9296875,4982.64794921875,0.10668577895367985,0.10351912037776657,-0.003166658575913278
2025-08,2025-08-12,b_t,canada,1189.615966796875,1394.383056640625,0.045234571393428145,0.057894732575684206,0.01266016118225606
2025-08,2025-08-12,b_t,china,97.16927337646484,64.7627944946289,0.0036948145926707665,0.002688948815222785,-0.0010058657774479813
2025-08,2025-08-12,b_t,eu,11591.6484375,9870.3984375,0.44076682177143667,0.40981857548617096,-0.030948246285265713
2025-08,2025-08-12,b_t,ftrow,2221.31298828125,2017.9080810546875,0.08446435132012164,0.08378346836516597,-6.808829549556777e-4
2025-08,2025-08-12,b_t,japan,154.58712768554688,131.9715576171875,0.005878100713985164,0.005479454156773184,-3.9864655721198045e-4
2025-08,2025-08-12,b_t,mexico,5267.79736328125,5995.07373046875,0.20030544525815472,0.24891523799292098,0.04860979273476626
2025-08,2025-08-12,b_t,row,3610.509765625,2603.220947265625,0.13728788644253306,0.10808563676932713,-0.029202249673205935
2025-08,2025-08-12,b_t,uk,2166.181640625,2007.0814208984375,0.08236800850766983,0.0833339458387348,9.659373310649672e-4
2025-08,2025-08-12,bph,canada,4131.7021484375,3661.236328125,0.041317459927586855,0.03631969494973215,-0.004997764977854709
2025-08,2025-08-12,bph,china,3517.914306640625,1269.007568359375,0.03517951637638655,0.012588634996779232,-0.022590881379607318
2025-08,2025-08-12,bph,eu,49603.01171875,52300.62890625,0.49603538090279076,0.5188255325017331,0.022790151598942376
2025-08,2025-08-12,bph,ftrow,6352.28857421875,6673.01806640625,0.06352355982703317,0.06619675946732599,0.00267319964029282
2025-08,2025-08-12,bph,japan,2198.910888671875,2343.398681640625,0.021989342228212878,0.023246662502767055,0.0012573202745541773
2025-08,2025-08-12,bph,mexico,497.2342529296875,316.1998291015625,0.004972395294228873,0.0031367222180949846,-0.0018356730761338886
2025-08,2025-08-12,bph,row,25402.5,26164.263671875,0.2540276956332497,0.25955114337935054,0.005523447746100862
2025-08,2025-08-12,bph,uk,8295.376953125,8078.05859375,0.08295464981051123,0.08013484998421697,-0.002819799826294267
2025-08,2025-08-12,c_b,canada,7.833351264707744e-4,0.0014039352536201477,3.169899346750775e-4,9.017756007395239e-4,5.847856660644464e-4
2025-08,2025-08-12,c_b,china,0.041390929371118546,0.018591148778796196,0.01674954633606761,0.011941465473715357,-0.004808080862352251
2025-08,2025-08-12,c_b,eu,0.27189871668815613,0.2140776515007019,0.11002845848306494,0.13750634318011365,0.027477884697048705
2025-08,2025-08-12,c_b,ftrow,0.14941853284835815,0.14310701191425323,0.06046476069602644,0.09192048657959702,0.03145572588357058
2025-08,2025-08-12,c_b,japan,3.40997677994892e-4,5.765010137110949e-4,1.3799053306718628e-4,3.702980936091841e-4,2.3230756054199784e-4
2025-08,2025-08-12,c_b,mexico,0.3130907118320465,0.4783843159675598,0.1266975026872062,0.3072757826998281,0.18057828001262188
2025-08,2025-08-12,c_b,row,1.6125837564468384,0.5648572444915771,0.6525595525343084,0.36281906852186063,-0.2897404840124478
2025-08,2025-08-12,c_b,uk,0.0816602110862732,0.13585874438285828,0.03304519879558414,0.0872647798505366,0.05421958105495246
2025-08,2025-08-12,chm,canada,18870.64453125,25821.435546875,0.18136516468484365,0.2844520408817907,0.10308687619694706
2025-08,2025-08-12,chm,china,12674.876953125,4901.9501953125,0.12181783945730297,0.0540004731660353,-0.06781736629126767
2025-08,2025-08-12,chm,eu,29625.453125,24330.16796875,0.2847292881799003,0.2680240578082532,-0.016705230371647062
2025-08,2025-08-12,chm,ftrow,7950.48095703125,6842.19091796875,0.07641181972919985,0.07537439842126087,-0.0010374213079389766
2025-08,2025-08-12,chm,japan,7082.12548828125,7094.01123046875,0.06806608292439575,0.07814848128338835,0.010082398358992592
2025-08,2025-08-12,chm,mexico,4983.044921875,5401.744140625,0.047891886331238545,0.05950626340401098,0.011614377072772436
2025-08,2025-08-12,chm,row,19086.54296875,12820.3857421875,0.18344015770416233,0.14123091191567747,-0.04220924578848487
2025-08,2025-08-12,chm,uk,3774.620849609375,3564.17431640625,0.03627776098895662,0.03926337311958309,0.0029856121306264735
2025-08,2025-08-12,cmn,canada,7008.54931640625,7515.21826171875,0.09945343189943945,0.10552809973220778,0.006074667832768332
2025-08,2025-08-12,cmn,china,3425.970947265625,3768.13330078125,0.04861556263801138,0.05291182942678166,0.004296266788770278
2025-08,2025-08-12,cmn,eu,19170.07421875,19145.95703125,0.2720291439426238,0.26884601254418333,-0.003183131398440453
2025-08,2025-08-12,cmn,ftrow,5460.89208984375,5457.89794921875,0.07749170834770537,0.07663937081471332,-8.52337532992048e-4
2025-08,2025-08-12,cmn,japan,1711.983154296875,1730.630859375,0.024293558104854257,0.024301381485890932,7.823381036674987e-6
2025-08,2025-08-12,cmn,mexico,980.393798828125,926.6959228515625,0.013912084156722782,0.013012590767489516,-8.994933892332666e-4
2025-08,2025-08-12,cmn,row,26631.009765625,26805.447265625,0.37790207310647544,0.3763999678921333,-0.001502105214342131
2025-08,2025-08-12,cmn,uk,6081.7900390625,5865.34765625,0.08630243780416758,0.08236074733660012,-0.003941690467567455
2025-08,2025-08-12,cmt,canada,1370.193115234375,1839.6236572265625,0.20908518362883233,0.3007154380963893,0.09163025446755696
2025-08,2025-08-12,cmt,china,119.26253509521484,22.717180252075195,0.018198915739083745,0.0037134806268563332,-0.014485435112227413
2025-08,2025-08-12,cmt,eu,41.983970642089844,30.449129104614258,0.006406561318670269,0.004977389349380336,-0.001429171969289933
2025-08,2025-08-12,cmt,ftrow,2433.831298828125,2350.28759765625,0.37139149100893937,0.38419149580150574,0.012800004792566377
2025-08,2025-08-12,cmt,japan,23.1072998046875,27.602153778076172,0.0035260679455414905,0.004512006427603704,9.859384820622135e-4
2025-08,2025-08-12,cmt,mexico,1090.614013671875,1125.146484375,0.16642269529850653,0.18392290001398387,0.017500204715477335
2025-08,2025-08-12,cmt,row,1467.996337890625,715.59478759765625,0.22400950673424783,0.11697522980126562,-0.1070342769329822
2025-08,2025-08-12,cmt,uk,6.288382530212402,6.068916320800781,9.595783261784236e-4,9.920598830150673e-4,3.2481556836643746e-5
2025-08,2025-08-12,cns,canada,344.7538146972656,372.7460021972656,0.10446976461523956,0.11070974683604483,0.006239982220805268
2025-08,2025-08-12,cns,china,169.9826202392578,187.34274291992188,0.051509348317641014,0.0556428976245823,0.004133549306941285
2025-08,2025-08-12,cns,eu,624.7030029296875,628.68133544921875,0.18930196821115955,0.18672541376123217,-0.002576554449927382
2025-08,2025-08-12,cns,ftrow,341.7184753417969,344.09088134765625,0.10354997439255081,0.10219885428155509,-0.0013511201109957238
2025-08,2025-08-12,cns,japan,224.54171752929688,228.56622314453125,0.06804223586963347,0.06788673399697595,-1.5550187265751803e-4
2025-08,2025-08-12,cns,mexico,38.953765869140625,36.991607666015625,0.011804048505742468,0.010986922718477723,-8.171257872647449e-4
2025-08,2025-08-12,cns,row,1328.4342041015625,1348.451904296875,0.402551625806344,0.40050535234522416,-0.002046273461119852
2025-08,2025-08-12,cns,uk,226.94677734375,220.0054168701172,0.0687710342816891,0.06534407843590778,-0.0034269558457813154
2025-08,2025-08-12,coa,canada,74.77640533447266,63.072975158691406,0.1768968437176919,0.1464598817679699,-0.030436961949722008
2025-08,2025-08-12,coa,china,0.07260636240243912,0.026292448863387108,1.7176322244114665e-4,6.105291437788525e-5,-1.107103080632614e-4
2025-08,2025-08-12,coa,eu,0.4847908616065979,0.510101318359375,0.0011468587303414047,0.001184491116657032,3.763238631562739e-5
2025-08,2025-08-12,coa,ftrow,302.5147705078125,319.6405029296875,0.7156523216307042,0.7422277155874019,0.026575393956697613
2025-08,2025-08-12,coa,japan,1.4204456419975031e-5,1.514698305982165e-5,3.360315992965629e-8,3.5172359358368156e-8,1.569199428711869e-9
2025-08,2025-08-12,coa,mexico,0.08640191704034805,0.023885304108262062,2.0439905271227648e-4,5.546335505636938e-5,-1.489356976559071e-4
2025-08,2025-08-12,coa,row,44.76250076293945,47.361572265625,0.10589363137284068,0.10997689988328932,0.004083268510448643
2025-08,2025-08-12,coa,uk,0.014435050077736378,0.014840292744338512,3.414867010839304e-5,3.4460202888310595e-5,3.115327799175526e-7
2025-08,2025-08-12,ctl,canada,964.96002197265625,1114.7020263671875,0.43855785565319627,0.5407882904984086,0.10223043484521233
2025-08,2025-08-12,ctl,china,0.23252588510513306,0.27897220849990845,1.0567904496924154e-4,1.353410150539509e-4,2.9661970084709366e-5
2025-08,2025-08-12,ctl,eu,431.52154541015625,273.27789306640625,0.1961191752134516,0.1325784659278152,-0.0635407092856364
2025-08,2025-08-12,ctl,ftrow,12.64752197265625,9.516420364379883,0.005748082811053473,0.004616811110758673,-0.0011312717002948001
2025-08,2025-08-12,ctl,japan,0.598751425743103,0.3816162347793579,2.7212230078338943e-4,1.8513789905391987e-4,-8.698440172946956e-5
2025-08,2025-08-12,ctl,mexico,727.74188232421875,629.26025390625,0.3307462611027982,0.30528030714861226,-0.025465953954185938
2025-08,2025-08-12,ctl,row,42.891822814941406,19.123502731323242,0.019493601196372227,0.009277606127727019,-0.010215995068645208
2025-08,2025-08-12,ctl,uk,19.708600997924805,14.713314056396484,0.008957222677375613,0.007138040272570439,-0.0018191824048051737
2025-08,2025-08-12,dwe,canada,0,0,NA,NA,NA
2025-08,2025-08-12,dwe,china,0,0,NA,NA,NA
2025-08,2025-08-12,dwe,eu,0,0,NA,NA,NA
2025-08,2025-08-12,dwe,ftrow,0,0,NA,NA,NA
2025-08,2025-08-12,dwe,japan,0,0,NA,NA,NA
2025-08,2025-08-12,dwe,mexico,0,0,NA,NA,NA
2025-08,2025-08-12,dwe,row,0,0,NA,NA,NA
2025-08,2025-08-12,dwe,uk,0,0,NA,NA,NA
2025-08,2025-08-12,edu,canada,2202.10888671875,2421.247802734375,0.1381457023313892,0.14838813866703202,0.010242436335642813
2025-08,2025-08-12,edu,china,966.71649169921875,1091.8916015625,0.060645379302799965,0.06691746387918102,0.006272084576381051
2025-08,2025-08-12,edu,eu,3196.8662109375,3241.144775390625,0.20055017743809356,0.19863619073910757,-0.0019139866989859866
2025-08,2025-08-12,edu,ftrow,1747.85888671875,1770.9244384765625,0.10964907091479376,0.108532542951088,-0.0011165279637057601
2025-08,2025-08-12,edu,japan,150.1788330078125,154.14712524414063,0.009421223667139395,0.00944703180319675,2.5808136057355047e-5
